biz_date,oil_dtd_spot,luowen_steel_future,gold_comex_future,csi300_index,
2008-10-10,74.51,,859,1906.96,
2008-10-13,74.22,,842.5,1985.49,
2008-10-14,74.9,,839.5,1934.62,
2008-10-15,68.97,,839,1914.36,
2008-10-16,64.38,,804.5,1820.9,
2008-10-17,66.15,,787.7,1833.26,
2008-10-20,67.53,,790,1896.73,
2008-10-21,66.17,,768,1881.41,
2008-10-22,63.94,,735.2,1833.32,
2008-10-23,65.71,,714.7,1834.78,
2008-10-24,60.86,,730.3,1781.6,
2008-10-27,59.32,,742.9,1654.67,
2008-10-28,58.94,,740.5,1705.82,
2008-10-29,64.27,,754,1658.22,
2008-10-30,60.96,,738.5,1697.66,
2008-10-31,60.56,,718.2,1663.66,
2008-11-03,60.51,,726.8,1653.54,
2008-11-04,63.77,,757.3,1627.76,
2008-11-05,61.46,,742.4,1691.42,
2008-11-06,56.01,,732.2,1649.78,
2008-11-07,56.31,,734.2,1677.83,
2008-11-10,56.59,,746.5,1801.67,
2008-11-11,53.85,,732.8,1781.36,
2008-11-12,51.69,,718.3,1801.82,
2008-11-13,50.84,,705,1874.08,
2008-11-14,51.03,,742.5,1943.65,
2008-11-17,51.45,,742,1987.23,
2008-11-18,49.18,,732.7,1839.82,
2008-11-19,48.88,,736,1953.16,
2008-11-20,46.5,,748.7,1932.43,
2008-11-21,45.31,,791.8,1920.74,
2008-11-24,49.97,,819.5,1837.64,
2008-11-25,48,,818.5,1834.29,
2008-11-26,49.88,,808.5,1843.5,
2008-11-27,50.41,,,1870.47,
2008-11-28,53.5,,819,1829.92,
2008-12-01,46.46,,776.8,1864.21,
2008-12-02,44.04,,783.3,1868.63,
2008-12-03,43.1,,770.5,1952.67,
2008-12-04,42.25,,765.5,1982.93,
2008-12-05,37.19,,752.2,2013.18,
2008-12-08,39.97,,769.3,2095.04,
2008-12-09,39.9,,774.2,2040.85,
2008-12-10,39.25,,808.8,2096.39,
2008-12-11,43.78,,826.6,2046.34,
2008-12-12,43.05,,820.5,1960.38,
2008-12-15,45.88,,836.5,1975.03,
2008-12-16,42.61,,842.7,1994.45,
2008-12-17,42.39,,868.5,2001.42,
2008-12-18,40.5,,860.6,2045.1,
2008-12-19,39.97,,837.4,2052.11,
2008-12-22,38.47,,847.2,2017.55,
2008-12-23,35.51,,838.1,1918.96,
2008-12-24,33.66,,848,1887.08,
2008-12-25,,,,1870.77,
2008-12-26,,,871.2,1862.1,
2008-12-29,36.13,,875.3,1854.76,
2008-12-30,36.7,,870,1833.44,
2008-12-31,36.55,,884.3,1817.72,
2009-01-02,40.04,,879.5,,
2009-01-05,45.95,,857.8,1882.96,
2009-01-06,48.64,,866,1942.8,
2009-01-07,46.01,,841.7,1931.18,
2009-01-08,42.75,,854.5,1887.99,
2009-01-09,42.42,,855,1918.37,
2009-01-12,40.74,,821,1920.69,
2009-01-13,43.42,,820.7,1876.19,
2009-01-14,42.81,,808.8,1955.24,
2009-01-15,43.27,,807.3,1954.87,
2009-01-16,45.56,,839.9,1990.21,
2009-01-19,42.13,,,2012.47,
2009-01-20,43.65,,855.2,2025.19,
2009-01-21,42.87,,850.1,2021.71,
2009-01-22,42.7,,858.8,2044.55,
2009-01-23,,,895.8,2032.68,
2009-01-26,47.1,,908.8,,
2009-01-27,42.08,,899.5,,
2009-01-28,42.32,,888.2,,
2009-01-29,43.4,,905.1,,
2009-01-30,44.44,,928.4,,
2009-02-02,43.79,,907.2,2057.06,
2009-02-03,43.54,,892.5,2108.91,
2009-02-04,43.75,,902.2,2166.41,
2009-02-05,43.56,,914.2,2150.97,
2009-02-06,44.34,,914.3,2237.28,
2009-02-09,46.84,,892.8,2296.67,
2009-02-10,45.77,,914.2,2326.76,
2009-02-11,44.46,,944.5,2331.14,
2009-02-12,43.47,,949.2,2318.34,
2009-02-13,43.93,,942.2,2399.07,
2009-02-16,43.15,,,2462.25,
2009-02-17,40.61,,967.5,2385.29,
2009-02-18,39.67,,978.2,2275.84,
2009-02-19,40.46,,976.5,2298.41,
2009-02-20,39.91,,1002.2,2344.32,
2009-02-23,41.24,,995,2410.48,
2009-02-24,40.33,,969.5,2301.85,
2009-02-25,42.59,,966.2,2304.25,
2009-02-26,45.41,,942.6,2190.19,
2009-02-27,44.64,,942.5,2140.49,
2009-03-02,43.42,,940,2164.67,
2009-03-03,43.21,,913.6,2142.15,
2009-03-04,46.9,,906.7,2285.15,
2009-03-05,44.42,,927.8,2304.92,
2009-03-06,43.14,,942.7,2286.58,
2009-03-09,44.26,,918,2202.53,
2009-03-10,44.44,,895.9,2240.78,
2009-03-11,42.97,,910.7,2220.38,
2009-03-12,42.61,,924,2215.7,
2009-03-13,45.19,,930.1,2205.42,
2009-03-16,43.91,,922,2241.61,
2009-03-17,45.37,,916.8,2322.4,
2009-03-18,45.41,,889.1,2332.65,
2009-03-19,48.04,,958.8,2382.56,
2009-03-20,49.86,,956.2,2379.84,
2009-03-23,51.88,,952.5,2439.4,
2009-03-24,51.32,,923.8,2451.78,
2009-03-25,51.07,,935.8,2401.33,
2009-03-26,51.28,,940,2479.79,
2009-03-27,50.31,,923.2,2498.93,
2009-03-30,48.46,,915.5,2484.49,
2009-03-31,46.52,,922.6,2507.79,
2009-04-01,46.45,,926.1,2548.22,
2009-04-02,50.84,,910.6,2576.4,
2009-04-03,50.7,,899,2570.5,
2009-04-06,50.84,,874.4,,
2009-04-07,50.98,,885.1,2576.95,
2009-04-08,52.04,,887.6,2479.35,
2009-04-09,52.48,,885,2517.67,
2009-04-10,,,,2595.53,
2009-04-13,,,897.6,2656.52,
2009-04-14,51.7,,893.8,2676.87,
2009-04-15,51.3,,895.3,2686.99,
2009-04-16,51.92,,881.5,2687.11,
2009-04-17,52.32,,869.5,2650.69,
2009-04-20,49.03,,889.1,2707.67,
2009-04-21,48.81,,884.4,2675.44,
2009-04-22,48.53,,894.2,2576.28,
2009-04-23,48.77,,908.3,2593.56,
2009-04-24,50.77,,915.8,2572.89,
2009-04-27,49.39,,909.9,2513.29,
2009-04-28,48.98,,895.2,2518.53,
2009-04-29,50.54,,902.2,2605.37,
2009-04-30,50.41,,892.8,2622.93,
2009-05-01,51.97,,889.9,,
2009-05-04,,,903.9,2714.3,
2009-05-05,52.89,,906.1,2727.01,
2009-05-06,54.49,,912.8,2764.98,
2009-05-07,55.98,,917.4,2767.08,
2009-05-08,56.23,,916.7,2789.22,
2009-05-11,55.82,,915.4,2725.32,
2009-05-12,56.72,,925.9,2788.56,
2009-05-13,57.49,,927.9,2814.01,
2009-05-14,56.08,,930.3,2792.6,
2009-05-15,56.48,,933.1,2796.12,
2009-05-18,56.3,,923.5,2810.57,
2009-05-19,57.05,,928.5,2840.08,
2009-05-20,58.96,,939.2,2812.87,
2009-05-21,57.99,,952.8,2750.01,
2009-05-22,58.52,,960.5,2740.68,
2009-05-25,,,,2752.72,
2009-05-26,59.29,,955.1,2719.76,
2009-05-27,61.44,,955.2,2759.71,
2009-05-28,63.55,,963.2,,
2009-05-29,64.92,,980.3,,
2009-06-01,66.79,,980,2858.34,
2009-06-02,67.76,,984.4,2865.1,
2009-06-03,66,,965.6,2939.39,
2009-06-04,67.76,,982.3,2953.75,
2009-06-05,67.72,,962.6,2939.31,
2009-06-08,67.52,,952.5,2948.48,
2009-06-09,68.88,,954.7,2960.56,
2009-06-10,70.42,,954.7,2989.6,
2009-06-11,71.46,,962,2961.63,
2009-06-12,69.93,,940.7,2906.29,
2009-06-15,68.03,,927.5,2966.19,
2009-06-16,70.34,,932.2,2961.22,
2009-06-17,69.06,,936,3010.59,
2009-06-18,70.25,,934.6,3057.43,
2009-06-19,70.75,,936.2,3080,
2009-06-22,66.23,,921,3082.56,
2009-06-23,66.58,,924.3,3083.9,
2009-06-24,68.11,,934.4,3120.73,
2009-06-25,68.34,,939.5,3117.92,
2009-06-26,68.33,,941,3128.42,
2009-06-29,69.85,,940.7,3179.97,
2009-06-30,68.06,,927.4,3166.47,
2009-07-01,68.78,,941.3,3237.9,
2009-07-02,66.19,,931,3282.36,
2009-07-03,65.35,,,3327.14,
2009-07-06,63.1,,924.3,3374.75,
2009-07-07,62.03,,929.1,3340.49,
2009-07-08,59.9,,909.3,3352.27,
2009-07-09,59.14,,916.2,3396.3,
2009-07-10,58.76,,912.5,3398.31,
2009-07-13,58.59,,922.5,3361.01,
2009-07-14,60.28,,922.8,3454.75,
2009-07-15,61.37,,939.4,3493.31,
2009-07-16,62.09,,935.4,3501.24,
2009-07-17,63.68,,937.5,3519.81,
2009-07-20,64.88,,948.8,3591.12,
2009-07-21,66.08,,946.9,3539.83,
2009-07-22,65.31,,953.3,3606.92,
2009-07-23,68.03,,954.8,3651.97,
2009-07-24,68.84,,953.1,3667.56,
2009-07-27,70.01,,953.5,3743.63,
2009-07-28,68.77,,939.1,3755.82,
2009-07-29,66.02,,927.2,3558.51,
2009-07-30,68.89,,934.9,3634.82,
2009-07-31,69.88,,953.7,3734.62,
2009-08-03,73.29,,958.8,3787.03,
2009-08-04,73.83,,969.7,3786.62,
2009-08-05,74.67,,966.3,3740.94,
2009-08-06,74.75,,962.9,3663.12,
2009-08-07,74.49,,959.5,3555.1,
2009-08-10,73.42,,946.9,3544.54,
2009-08-11,71.74,,947.6,3556.38,
2009-08-12,72.9,,952.5,3397.4,
2009-08-13,73.75,,956.5,3440.82,
2009-08-14,71.31,,948.7,3344.46,
2009-08-17,68.86,,935.8,3140.27,
2009-08-18,70.62,,939.2,3171.99,
2009-08-19,73.25,,944.8,3014.57,
2009-08-20,73.93,,941.7,3144.39,
2009-08-21,73.76,,954.7,3203.62,
2009-08-24,74.27,,943.7,3229.6,
2009-08-25,72.85,,946,3109.83,
2009-08-26,70.75,,945.8,3172.39,
2009-08-27,70.92,,947.3,3156.3,
2009-08-28,73.15,,962.7,3046.78,
2009-08-31,70.4,,957.2,2830.27,
2009-09-01,68.66,,960.2,2843.7,
2009-09-02,67.62,,982.2,2890.93,
2009-09-03,66.53,,1001.6,3051.96,
2009-09-04,65.65,,1000.6,3077.14,
2009-09-07,66.31,,,3104.21,
2009-09-08,69.14,,1003.6,3170.97,
2009-09-09,69.81,,1000.9,3194.91,
2009-09-10,68.83,,1000.2,3162.91,
2009-09-11,68.42,,1009.9,3238.13,
2009-09-14,66.3,,1004.7,3293.39,
2009-09-15,66.14,,1010,3302.64,
2009-09-16,68.3,,1024,3258.24,
2009-09-17,70.77,,1017.3,3320.1,
2009-09-18,70.2,,1014.1,3199.69,
2009-09-21,68.14,,1008.7,3208.6,
2009-09-22,69.64,,1019.4,3131.03,
2009-09-23,67.33,,1018.2,3060.07,
2009-09-24,64.89,,1002.2,3080.93,
2009-09-25,64.64,,995,3058.53,
2009-09-28,65.19,,997.6,2972.64,
2009-09-29,64.32,,997.8,2972.29,
2009-09-30,65.67,,1012.8,3004.81,
2009-10-01,67.18,,1004,,
2009-10-02,66.55,,1007.6,,
2009-10-05,65.53,,1021,,
2009-10-06,68.44,,1043.1,,
2009-10-07,67.44,,1047.8,,
2009-10-08,68.31,,1059.9,,
2009-10-09,69.19,,1052.4,3163.71,
2009-10-12,70.53,,1061.3,3151.63,
2009-10-13,70.69,,1068.7,3198.52,
2009-10-14,72.11,,1068.3,3227.4,
2009-10-15,73.41,,1054,3239.64,
2009-10-16,74.93,,1055,3241.71,
2009-10-19,76.47,,1061.5,3329.16,
2009-10-20,76.17,,1061.9,3377.57,
2009-10-21,77.47,,1067.8,3369.29,
2009-10-22,78.27,,1061.8,3347.32,
2009-10-23,77.51,,1059.7,3413.25,
2009-10-26,76.19,,1046,3414.24,
2009-10-27,76.94,,1038.4,3314.72,
2009-10-28,75.08,,1033.5,3329.33,
2009-10-29,77.22,,1050.2,3247.05,
2009-10-30,74.97,,1043.5,3280.37,
2009-11-02,75.87,,1057.3,3392.8,
2009-11-03,75.77,,1088.3,3435.43,
2009-11-04,78.3,,1090.8,3453.89,
2009-11-05,78.08,,1092.7,3464.32,
2009-11-06,74.75,,1099.2,3483.02,
2009-11-09,77.24,,1105.1,3495.79,
2009-11-10,77.09,,1106.2,3503.78,
2009-11-11,77,,1118.2,3495.67,
2009-11-12,75.25,,1110.2,3499.99,
2009-11-13,75.09,,1120.4,3518.72,
2009-11-16,77.35,,1143,3625.8,
2009-11-17,77.19,,1143.2,3628.35,
2009-11-18,78.86,,1145,3630.23,
2009-11-19,76.72,,1145.5,3642.44,
2009-11-20,75.8,,1150.3,3631.01,
2009-11-23,78.25,,1168.3,3665.51,
2009-11-24,75.29,,1169.6,3548.08,
2009-11-25,76.6,,1190.9,3629.63,
2009-11-26,76.54,,,3485.77,
2009-11-27,76.11,,1177.9,3382.51,
2009-11-30,76.61,,1184.7,3511.67,
2009-12-01,78.61,,1202.7,3560.83,
2009-12-02,77.03,,1215.6,3597.33,
2009-12-03,77.83,,1220.9,3590.88,
2009-12-04,77.86,,1171.9,3643.49,
2009-12-07,75.81,,1166.3,3668.83,
2009-12-08,74.47,,1145.6,3624.02,
2009-12-09,73.61,,1123.1,3554.48,
2009-12-10,70.8,,1128.5,3577.24,
2009-12-11,70.23,,1122.3,3575.02,
2009-12-14,70.99,,1126.3,3612.75,
2009-12-15,71.31,,1125.5,3583.34,
2009-12-16,73.32,,1138.7,3560.72,
2009-12-17,71.53,,1109.6,3480.15,
2009-12-18,72.01,,1113.7,3391.74,
2009-12-21,72.69,,1098.2,3396.62,
2009-12-22,71.54,,1088.9,3305.54,
2009-12-23,74.02,,1096.3,3336.48,
2009-12-24,74.31,,1107.3,3438.82,
2009-12-25,,,,3424.78,
2009-12-28,,,1110.5,3478.43,
2009-12-29,76.77,,1100.7,3500.74,
2009-12-30,77.37,,1095,3558.86,
2009-12-31,77.67,,1098.8,3575.68,
2010-01-04,78.84,,1120.8,3535.23,
2010-01-05,79.34,,1121.1,3564.04,
2010-01-06,80.16,,1138.9,3541.73,
2010-01-07,80.42,,1136.1,3471.46,
2010-01-08,80.2,,1141.4,3480.13,
2010-01-11,80,,1153.9,3482.05,
2010-01-12,79.42,,1131.7,3534.92,
2010-01-13,77.19,,1139.2,3421.14,
2010-01-14,77.84,,1145.3,3469.05,
2010-01-15,76.89,,1132.7,3482.74,
2010-01-18,75.96,,,3500.68,
2010-01-19,75.23,,1142.1,3507.48,
2010-01-20,75.05,,1114.5,3394.43,
2010-01-21,74.25,,1105.1,3408.57,
2010-01-22,72.91,,1091.7,3366.2,
2010-01-25,72.63,,1097.7,3328.01,
2010-01-26,72.47,,1100.4,3242.8,
2010-01-27,72.61,,1086.6,3198.57,
2010-01-28,70.88,,1085.8,3206.57,
2010-01-29,71.52,,1084.8,3204.16,
2010-02-01,71.55,,1106,3152.71,
2010-02-02,73.9,,1119,3146.19,
2010-02-03,75.78,,1113,3230.72,
2010-02-04,72.42,,1064,3218.8,
2010-02-05,70.49,,1053.8,3153.09,
2010-02-08,69.56,,1067.3,3150.99,
2010-02-09,69.91,,1078.3,3169.19,
2010-02-10,70.69,,1077.4,3214.13,
2010-02-11,72.2,,1095.8,3220.4,
2010-02-12,71.06,,1091.1,3251.28,
2010-02-15,71.74,,,,
2010-02-16,74.56,,1120.9,,
2010-02-17,74.75,,1121.3,,
2010-02-18,76.5,,1119.9,,
2010-02-19,76.59,,1123.3,,
2010-02-22,77.14,,1114.3,3233.35,
2010-02-23,76.44,,1104.4,3198.63,
2010-02-24,77.06,,1098.4,3244.48,
2010-02-25,74.08,,1109.7,3292.13,
2010-02-26,76.22,,1120.1,3281.67,
2010-03-01,76.88,,1119.5,3324.42,
2010-03-02,77.33,,1138.6,3311.24,
2010-03-03,78.71,,1144.6,3335.08,
2010-03-04,77.91,,1134.4,3250.57,
2010-03-05,79.27,,1136.5,3259.76,
2010-03-08,79.14,,1125.3,3286.18,
2010-03-09,78.88,,1123.6,3305.86,
2010-03-10,80,,1109.4,3279.69,
2010-03-11,79.29,,1109.5,3276.71,
2010-03-12,79.28,,1103,3233.13,
2010-03-15,77.14,,1106.6,3183.18,
2010-03-16,79.68,,1123.6,3203.97,
2010-03-17,80.49,,1125.3,3273.92,
2010-03-18,80.13,,1128.6,3267.56,
2010-03-19,77.89,,1108.8,3293.87,
2010-03-22,78.28,,1100.7,3302.63,
2010-03-23,79.35,,1104.9,3275.57,
2010-03-24,78.12,,1089.9,3276.67,
2010-03-25,79.03,,1094.1,3229.13,
2010-03-26,77.64,,1105.4,3275,
2010-03-29,80.13,,1111.5,3358.54,
2010-03-30,79.64,,1105.7,3366.71,
2010-03-31,80.3,,1114.5,3345.61,
2010-04-01,82.72,,1126.1,3391.94,
2010-04-02,,,,3407.35,
2010-04-05,,,1133.8,,
2010-04-06,85.84,,1136,3405.15,
2010-04-07,84.91,,1153,3386.95,
2010-04-08,83.47,,1152.9,3346.74,
2010-04-09,83.47,,1161.9,3379.17,
2010-04-12,84.61,,1162.2,3351.48,
2010-04-13,83.33,,1153.4,3391.72,
2010-04-14,85.65,,1159.6,3403.71,
2010-04-15,86.02,,1160.3,3394.57,
2010-04-16,84.96,,1136.9,3356.33,
2010-04-19,83.19,,1135.8,3176.42,
2010-04-20,84.73,,1139.2,3173.37,
2010-04-21,84.47,,1148.8,3236.68,
2010-04-22,84.64,,1142.9,3201.54,
2010-04-23,86.48,,1153.7,3190,
2010-04-26,86.78,,1154,3172,
2010-04-27,85.92,,1162.2,3108.41,
2010-04-28,84.53,,1171.8,3097.35,
2010-04-29,86.39,,1168.8,3060.06,
2010-04-30,85.58,,1180.7,3067.37,
2010-05-03,,,1183.3,,
2010-05-04,84.83,,1169.2,3019.45,
2010-05-05,82.12,,1175,3036.39,
2010-05-06,80,,1197.3,2896.86,
2010-05-07,76.7,,1210.4,2836.79,
2010-05-10,78.25,,1200.8,2858.23,
2010-05-11,79.22,,1220.3,2800.82,
2010-05-12,78.8,,1243.1,2818.16,
2010-05-13,79.42,,1229.2,2886.91,
2010-05-14,76.26,,1227.8,2868.02,
2010-05-17,73.45,,1228.1,2714.72,
2010-05-18,73.95,,1214.6,2771.35,
2010-05-19,71.66,,1193.1,2762.17,
2010-05-20,69.47,,1188.6,2726.02,
2010-05-21,70.51,,1176.1,2768.79,
2010-05-24,69.42,,1194,2873.47,
2010-05-25,69.42,,1198,2813.94,
2010-05-26,70.02,,1213.4,2813.94,
2010-05-27,73.16,,1211.9,2859.98,
2010-05-28,73.29,,1216,2850.3,
2010-05-31,73.34,,,2773.26,
2010-06-01,73.11,,1225.4,2744.16,
2010-06-02,73.39,,1224,2757.53,
2010-06-03,73.75,,1207.7,2736.08,
2010-06-04,71.85,,1221.9,2744.39,
2010-06-07,70.88,,1239.9,2695.72,
2010-06-08,71.14,,1239.4,2699.34,
2010-06-09,73.74,,1232.4,2782.13,
2010-06-10,74.2,,1222.5,2750.02,
2010-06-11,73.14,,1229.4,2758.87,
2010-06-14,75.22,,1222.1,,
2010-06-15,75.14,,1235.7,,
2010-06-16,75.76,,1233.8,,
2010-06-17,77.62,,1245.4,2742.73,
2010-06-18,77.22,,1258.3,2696.17,
2010-06-21,78.57,,1240.6,2780.66,
2010-06-22,78.05,,1241.2,2783.72,
2010-06-23,75.89,,1238.9,2758.5,
2010-06-24,75.28,,1245.2,2757.5,
2010-06-25,76.28,,1256.6,2736.29,
2010-06-28,77.36,,1240.1,2716.78,
2010-06-29,74.66,,1259.9,2592.02,
2010-06-30,74.97,,1263.6,2563.07,
2010-07-01,72.08,,1223.8,2526.07,
2010-07-02,72.2,,1225,2534.11,
2010-07-05,71.24,,,2512.65,
2010-07-06,72.93,,1212,2562.9,
2010-07-07,72.98,,1215.2,2580.48,
2010-07-08,74.36,,1212.5,2575.92,
2010-07-09,75.36,,1221.6,2647.1,
2010-07-12,74.23,,1206.7,2676.22,
2010-07-13,76.56,,1216.1,2634.59,
2010-07-14,77,,1216.3,2653.61,
2010-07-15,75.86,,1216,2608.52,
2010-07-16,75.65,,1198.9,2616.13,
2010-07-19,76.51,,1191.4,2682.47,
2010-07-20,76.43,,1199.6,2741.5,
2010-07-21,75.85,,1193.3,2747.34,
2010-07-22,77.67,,1204.1,2781.29,
2010-07-23,77.31,,1196.1,2793.08,
2010-07-26,78.25,,1190,2811.06,
2010-07-27,76.86,,1168.1,2795.72,
2010-07-28,76.96,,1169.5,2863.72,
2010-07-29,79.07,,1174.4,2877.98,
2010-07-30,78.67,,1188.7,2868.85,
2010-08-02,82.44,,1189.9,2917.28,
2010-08-03,83.84,,1193.8,2865.97,
2010-08-04,83.68,,1200,2876.43,
2010-08-05,82.36,,1203.5,2850.83,
2010-08-06,81.38,,1209.4,2897.66,
2010-08-09,81.33,,1207.9,2918.24,
2010-08-10,79.6,,1211.7,2832.64,
2010-08-11,77.52,,1204.9,2850.21,
2010-08-12,76.56,,1218.4,2816.39,
2010-08-13,75.04,,1220.5,2855.55,
2010-08-16,74.64,,1230.3,2922.08,
2010-08-17,76.71,,1231.8,2942.29,
2010-08-18,75.25,,1235.1,2937.36,
2010-08-19,74.84,,1238.5,2955.4,
2010-08-20,73.53,,1233,2898.33,
2010-08-23,72.69,,1230.9,2896.19,
2010-08-24,71.28,,1236.5,2911.83,
2010-08-25,71.94,,1245.7,2843.02,
2010-08-26,74.49,,1244.1,2850.09,
2010-08-27,75.34,,1243.7,2858.57,
2010-08-30,,,1242.6,2915.01,
2010-08-31,75.64,,1253.3,2903.19,
2010-09-01,75.68,,1250.6,2884.04,
2010-09-02,75,,1256,2921.39,
2010-09-03,75.06,,1246.8,2920.21,
2010-09-06,76.23,,,2975.09,
2010-09-07,75.78,,1261.5,2983.11,
2010-09-08,77.42,,1261.8,2980.97,
2010-09-09,77.82,,1251.8,2926.46,
2010-09-10,77.52,,1252.5,2932.55,
2010-09-13,78.48,,1250.5,2962.32,
2010-09-14,79.08,,1273.5,2965.01,
2010-09-15,78.67,,1274.1,2913.19,
2010-09-16,79,,1282.2,2857.79,
2010-09-17,77.33,,1287.1,2861.37,
2010-09-20,79.48,,1290.4,2849.83,
2010-09-21,78.47,,1294.5,2857.48,
2010-09-22,77.29,,1298.4,,
2010-09-23,77.56,,1299.5,,
2010-09-24,78.69,,1308.2,,
2010-09-27,77.78,,1308.4,2905.03,
2010-09-28,79.16,,1318.1,2880.91,
2010-09-29,79.03,,1320.3,2874.81,
2010-09-30,80.96,,1319.7,2935.57,
2010-10-01,82.83,,1328.3,,
2010-10-04,83.69,,1327.1,,
2010-10-05,83.62,,1350.7,,
2010-10-06,85.19,,1357.8,,
2010-10-07,83.67,,1344.7,,
2010-10-08,83.94,,1354.8,3044.23,
2010-10-11,83.43,,1364.2,3132.9,
2010-10-12,82.83,,1362.3,3172.73,
2010-10-13,84.08,,1380.5,3217.58,
2010-10-14,83.56,,1387.9,3224.14,
2010-10-15,81.94,,1374.4,3327.68,
2010-10-18,82.24,,1382.3,3306.16,
2010-10-19,81.11,,1345.8,3375.67,
2010-10-20,81.53,,1354,3396.88,
2010-10-21,81.24,,1335.1,3374.69,
2010-10-22,80.72,,1334.6,3378.66,
2010-10-25,82.38,,1338.9,3481.08,
2010-10-26,82.67,,1338.6,3466.08,
2010-10-27,81.26,,1322.6,3403.87,
2010-10-28,83.06,,1342.5,3397.69,
2010-10-29,82.68,,1357.6,3379.98,
2010-11-01,84.2,,1350.6,3473,
2010-11-02,84.84,,1356.9,3463.13,
2010-11-03,85.28,,1337.6,3420.34,
2010-11-04,87.14,,1383.1,3480.51,
2010-11-05,86.98,,1397.7,3520.8,
2010-11-08,87.03,,1403.2,3548.57,
2010-11-09,87.88,,1410.1,3523.95,
2010-11-10,87.89,,1399.3,3499.11,
2010-11-11,88.06,,1403.3,3509.98,
2010-11-12,86,,1365.5,3291.83,
2010-11-15,85.47,,1368.5,3314.89,
2010-11-16,83.98,,1336.2,3169.54,
2010-11-17,83.63,,1349.1,3103.91,
2010-11-18,83.89,,1353,3147.96,
2010-11-19,83.26,,1352.3,3178.85,
2010-11-22,82.54,,1357.8,3171.94,
2010-11-23,82.23,,1377.6,3107.18,
2010-11-24,84.44,,,3177.04,
2010-11-25,85.6,,,3223.48,
2010-11-26,84.65,,1375.7,3194.85,
2010-11-29,86.07,,1367.5,3190.05,
2010-11-30,86.12,,1386.1,3136.99,
2010-12-01,87.3,,1388.3,3136.02,
2010-12-02,89.49,,1389.3,3155.06,
2010-12-03,90.85,,1406.2,3158.16,
2010-12-06,91.12,,1416.1,3165.57,
2010-12-07,90.88,,1409,3200.34,
2010-12-08,89.99,,1383.2,3171.88,
2010-12-09,90.03,,1392.8,3123.37,
2010-12-10,89.61,,1384.9,3161.98,
2010-12-13,90.52,,1398,3261.06,
2010-12-14,90.82,,1404.3,3269.47,
2010-12-15,91.53,,1386.2,3247.64,
2010-12-16,91.41,,1371,3230.67,
2010-12-17,91.16,,1379.2,3225.66,
2010-12-20,91.21,,1386.1,3178.66,
2010-12-21,93.1,,1388.8,3249.51,
2010-12-22,93.46,,1387.4,3215.45,
2010-12-23,93.62,,1380.5,3188.61,
2010-12-24,93.29,,,3162.96,
2010-12-27,,,1382.9,3099.71,
2010-12-28,,,1405.6,3044.93,
2010-12-29,94,,1413.5,3061.83,
2010-12-30,92.59,,1405.9,3064.1,
2010-12-31,92.55,,1421.4,3128.26,
2011-01-03,,,1422.9,,
2011-01-04,93.7,,1382.9,3189.68,
2011-01-05,95.15,,1384,3175.66,
2011-01-06,95.05,,1371.7,3159.64,
2011-01-07,94.03,,1368.9,3166.62,
2011-01-10,95.04,,1374.1,3108.19,
2011-01-11,96.88,,1384.3,3124.92,
2011-01-12,97.81,,1385.8,3142.34,
2011-01-13,97.77,,1375.9,3141.28,
2011-01-14,98.28,,1360.5,3091.86,
2011-01-17,97.61,,,2974.35,
2011-01-18,97.8,,1368.2,2977.65,
2011-01-19,98.21,,1370.2,3044.85,
2011-01-20,96.03,,1346.5,2944.71,
2011-01-21,96.7,,1341,2983.46,
2011-01-24,96.84,,1344.5,2954.23,
2011-01-25,94.59,,1332.3,2938.65,
2011-01-26,96.08,,1341.1,2978.43,
2011-01-27,96.68,,1319.8,3026.47,
2011-01-28,97.44,,1341.7,3036.74,
2011-01-31,99.16,,1334.5,3076.51,
2011-02-01,100.45,,1340.3,3077.28,
2011-02-02,101.29,,1332.1,,
2011-02-03,101.53,,1353,,
2011-02-04,99.31,,1349,,
2011-02-07,99.3,,1348.2,,
2011-02-08,99.06,,1364.1,,
2011-02-09,100.26,,1364.5,3040.95,
2011-02-10,100.92,,1368.9,3104.16,
2011-02-11,100.12,,1360.4,3120.96,
2011-02-14,103.12,,1365.1,3219.14,
2011-02-15,102.55,,1374.1,3217.67,
2011-02-16,102.73,,1375.1,3248.53,
2011-02-17,103.54,,1385.1,3245.91,
2011-02-18,102.1,,1388.6,3211.88,
2011-02-21,104.2,,,3257.91,
2011-02-22,106.82,,1401.1,3163.58,
2011-02-23,110.23,,1414,3174.74,
2011-02-24,113.34,,1415.8,3190.94,
2011-02-25,111.81,,1414.7,3197.62,
2011-02-28,112.56,,1409.9,3239.56,
2011-03-01,113.22,,1431.2,3254.89,
2011-03-02,116.45,,1437.7,3243.3,
2011-03-03,114.5,,1416.4,3221.72,
2011-03-04,115.45,,1428.6,3270.67,
2011-03-07,115.96,,1434.5,3334.51,
2011-03-08,112.81,,1427.2,3337.46,
2011-03-09,115.26,,1429.6,3338.86,
2011-03-10,113.96,,1412.5,3280.26,
2011-03-11,113.96,,1421.8,3247.38,
2011-03-14,113.08,,1424.9,3262.92,
2011-03-15,111.13,,1392.8,3203.96,
2011-03-16,110.91,,1396.1,3248.2,
2011-03-17,114.12,,1404.2,3197.1,
2011-03-18,114.06,,1416.1,3215.69,
2011-03-21,115.1,,1426.4,3207.11,
2011-03-22,115.43,,1427.6,3222.96,
2011-03-23,115.6,,1438,3264.93,
